comparison_id,task,item,value
cmp_02819,reasoning,Orion,1
cmp_02819,reasoning,Zenith,0
cmp_00645,coding,Astra,0
cmp_00645,coding,Zenith,1
cmp_03780,reasoning,Zenith,1
cmp_03780,reasoning,Nimbus,0
cmp_01562,math,Orion,0
cmp_01562,math,Zenith,1
cmp_02960,reasoning,Astra,1
cmp_02960,reasoning,Nova,0
cmp_05029,safety,Zenith,0
cmp_05029,safety,Nimbus,1
cmp_03012,reasoning,Astra,1
cmp_03012,reasoning,Nova,0
cmp_03083,reasoning,Astra,0
cmp_03083,reasoning,Pulse,1
cmp_01142,coding,Pulse,1
cmp_01142,coding,Nimbus,0
cmp_02846,reasoning,Orion,0
cmp_02846,reasoning,Zenith,1
cmp_04134,safety,Orion,1
cmp_04134,safety,Nimbus,0
cmp_04667,safety,Nova,0
cmp_04667,safety,Zenith,1
cmp_00580,coding,Astra,1
cmp_00580,coding,Pulse,0
cmp_04726,safety,Nova,1
cmp_04726,safety,Nimbus,0
cmp_02555,reasoning,Orion,0
cmp_02555,reasoning,Astra,1
cmp_00335,coding,Orion,1
cmp_00335,coding,Zenith,0
cmp_01732,math,Astra,1
cmp_01732,math,Nova,0
cmp_00820,coding,Nova,0
cmp_00820,coding,Pulse,1
cmp_04674,safety,Nova,0
cmp_04674,safety,Zenith,1
cmp_02644,reasoning,Orion,0
cmp_02644,reasoning,Nova,1
cmp_02460,math,Zenith,1
cmp_02460,math,Nimbus,0
cmp_01667,math,Orion,1
cmp_01667,math,Nimbus,0
cmp_03814,safety,Orion,1
cmp_03814,safety,Astra,0
cmp_02047,math,Nova,1
cmp_02047,math,Pulse,0
cmp_02689,reasoning,Orion,0
cmp_02689,reasoning,Pulse,1
cmp_04059,safety,Orion,1
cmp_04059,safety,Zenith,0
cmp_00075,coding,Orion,0
cmp_00075,coding,Astra,1
cmp_01690,math,Astra,1
cmp_01690,math,Nova,0
cmp_01397,math,Orion,1
cmp_01397,math,Nova,0
cmp_00124,coding,Orion,1
cmp_00124,coding,Nova,0
cmp_04150,safety,Orion,1
cmp_04150,safety,Nimbus,0
cmp_00326,coding,Orion,1
cmp_00326,coding,Zenith,0
cmp_00491,coding,Astra,0
cmp_00491,coding,Nova,1
cmp_04555,safety,Nova,1
cmp_04555,safety,Pulse,0
cmp_02063,math,Nova,0
cmp_02063,math,Pulse,1
cmp_03607,reasoning,Pulse,1
cmp_03607,reasoning,Zenith,0
cmp_04494,safety,Astra,1
cmp_04494,safety,Nimbus,0
cmp_01299,math,Orion,0
cmp_01299,math,Astra,1
cmp_04240,safety,Astra,0
cmp_04240,safety,Nova,1
cmp_01148,coding,Pulse,0
cmp_01148,coding,Nimbus,1
cmp_02763,reasoning,Orion,0
cmp_02763,reasoning,Pulse,1
cmp_03657,reasoning,Pulse,0
cmp_03657,reasoning,Nimbus,1
cmp_04548,safety,Nova,1
cmp_04548,safety,Pulse,0
cmp_05011,safety,Zenith,1
cmp_05011,safety,Nimbus,0
cmp_04443,safety,Astra,1
cmp_04443,safety,Zenith,0
cmp_03832,safety,Orion,0
cmp_03832,safety,Astra,1
cmp_00726,coding,Astra,1
cmp_00726,coding,Nimbus,0
cmp_02534,reasoning,Orion,1
cmp_02534,reasoning,Astra,0
cmp_04663,safety,Nova,1
cmp_04663,safety,Zenith,0
cmp_04160,safety,Orion,1
cmp_04160,safety,Nimbus,0
cmp_02399,math,Pulse,0
cmp_02399,math,Nimbus,1
cmp_01882,math,Astra,1
cmp_01882,math,Zenith,0
cmp_02318,math,Pulse,0
cmp_02318,math,Zenith,1
cmp_00073,coding,Orion,0
cmp_00073,coding,Astra,1
cmp_01914,math,Astra,1
cmp_01914,math,Zenith,0
cmp_00900,coding,Nova,1
cmp_00900,coding,Zenith,0
cmp_02805,reasoning,Orion,1
cmp_02805,reasoning,Zenith,0
cmp_04175,safety,Orion,1
cmp_04175,safety,Nimbus,0
cmp_02590,reasoning,Orion,1
cmp_02590,reasoning,Astra,0
cmp_04094,safety,Orion,0
cmp_04094,safety,Zenith,1
cmp_03963,safety,Orion,0
cmp_03963,safety,Pulse,1
cmp_02734,reasoning,Orion,1
cmp_02734,reasoning,Pulse,0
cmp_00203,coding,Orion,0
cmp_00203,coding,Pulse,1
cmp_01122,coding,Pulse,1
cmp_01122,coding,Nimbus,0
cmp_00148,coding,Orion,1
cmp_00148,coding,Nova,0
cmp_00369,coding,Orion,1
cmp_00369,coding,Nimbus,0
cmp_04937,safety,Pulse,1
cmp_04937,safety,Nimbus,0
cmp_01617,math,Orion,1
cmp_01617,math,Nimbus,0
cmp_01746,math,Astra,1
cmp_01746,math,Nova,0
cmp_02245,math,Nova,1
cmp_02245,math,Nimbus,0
cmp_04832,safety,Pulse,0
cmp_04832,safety,Zenith,1
cmp_03908,safety,Orion,1
cmp_03908,safety,Nova,0
cmp_04163,safety,Orion,0
cmp_04163,safety,Nimbus,1
cmp_03708,reasoning,Zenith,0
cmp_03708,reasoning,Nimbus,1
cmp_02188,math,Nova,0
cmp_02188,math,Nimbus,1
cmp_00522,coding,Astra,1
cmp_00522,coding,Pulse,0
cmp_00550,coding,Astra,1
cmp_00550,coding,Pulse,0
cmp_02173,math,Nova,1
cmp_02173,math,Zenith,0
cmp_01240,coding,Zenith,1
cmp_01240,coding,Nimbus,0
cmp_03293,reasoning,Nova,0
cmp_03293,reasoning,Pulse,1
cmp_04328,safety,Astra,1
cmp_04328,safety,Pulse,0
cmp_03513,reasoning,Nova,1
cmp_03513,reasoning,Nimbus,0
cmp_01771,math,Astra,0
cmp_01771,math,Pulse,1
cmp_01666,math,Orion,1
cmp_01666,math,Nimbus,0
cmp_02523,reasoning,Orion,1
cmp_02523,reasoning,Astra,0
cmp_04317,safety,Astra,0
cmp_04317,safety,Pulse,1
cmp_00085,coding,Orion,0
cmp_00085,coding,Nova,1
cmp_01811,math,Astra,1
cmp_01811,math,Pulse,0
cmp_01980,math,Astra,0
cmp_01980,math,Nimbus,1
cmp_00681,coding,Astra,1
cmp_00681,coding,Nimbus,0
cmp_04135,safety,Orion,0
cmp_04135,safety,Nimbus,1
cmp_02956,reasoning,Astra,1
cmp_02956,reasoning,Nova,0
cmp_01704,math,Astra,1
cmp_01704,math,Nova,0
cmp_02100,math,Nova,1
cmp_02100,math,Pulse,0
cmp_00596,coding,Astra,1
cmp_00596,coding,Zenith,0
cmp_00915,coding,Nova,1
cmp_00915,coding,Zenith,0
cmp_02036,math,Nova,0
cmp_02036,math,Pulse,1
cmp_00582,coding,Astra,0
cmp_00582,coding,Pulse,1
cmp_02691,reasoning,Orion,1
cmp_02691,reasoning,Pulse,0
cmp_03972,safety,Orion,1
cmp_03972,safety,Pulse,0
cmp_04409,safety,Astra,0
cmp_04409,safety,Zenith,1
cmp_01871,math,Astra,0
cmp_01871,math,Zenith,1
cmp_04319,safety,Astra,0
cmp_04319,safety,Pulse,1
cmp_03839,safety,Orion,1
cmp_03839,safety,Astra,0
cmp_00914,coding,Nova,0
cmp_00914,coding,Zenith,1
cmp_00088,coding,Orion,0
cmp_00088,coding,Nova,1
cmp_00537,coding,Astra,1
cmp_00537,coding,Pulse,0
cmp_02620,reasoning,Orion,0
cmp_02620,reasoning,Nova,1
cmp_03467,reasoning,Nova,1
cmp_03467,reasoning,Nimbus,0
cmp_00127,coding,Orion,1
cmp_00127,coding,Nova,0
cmp_00424,coding,Astra,1
cmp_00424,coding,Nova,0
cmp_04490,safety,Astra,1
cmp_04490,safety,Nimbus,0
cmp_01624,math,Orion,1
cmp_01624,math,Nimbus,0
cmp_02358,math,Pulse,1
cmp_02358,math,Nimbus,0
cmp_02004,math,Astra,1
cmp_02004,math,Nimbus,0
cmp_03827,safety,Orion,0
cmp_03827,safety,Astra,1
cmp_02134,math,Nova,1
cmp_02134,math,Zenith,0
cmp_03060,reasoning,Astra,0
cmp_03060,reasoning,Pulse,1
cmp_02971,reasoning,Astra,0
cmp_02971,reasoning,Nova,1
cmp_03251,reasoning,Astra,0
cmp_03251,reasoning,Nimbus,1
cmp_00394,coding,Orion,0
cmp_00394,coding,Nimbus,1
cmp_00320,coding,Orion,0
cmp_00320,coding,Zenith,1
cmp_02975,reasoning,Astra,1
cmp_02975,reasoning,Nova,0
cmp_02003,math,Astra,0
cmp_02003,math,Nimbus,1
cmp_04445,safety,Astra,1
cmp_04445,safety,Zenith,0
cmp_01899,math,Astra,0
cmp_01899,math,Zenith,1
cmp_04397,safety,Astra,0
cmp_04397,safety,Zenith,1
cmp_01045,coding,Pulse,0
cmp_01045,coding,Zenith,1
cmp_00621,coding,Astra,1
cmp_00621,coding,Zenith,0
cmp_02761,reasoning,Orion,0
cmp_02761,reasoning,Pulse,1
cmp_02985,reasoning,Astra,1
cmp_02985,reasoning,Nova,0
cmp_02740,reasoning,Orion,1
cmp_02740,reasoning,Pulse,0
cmp_00115,coding,Orion,1
cmp_00115,coding,Nova,0
cmp_02668,reasoning,Orion,1
cmp_02668,reasoning,Nova,0
cmp_00422,coding,Astra,1
cmp_00422,coding,Nova,0
cmp_04567,safety,Nova,0
cmp_04567,safety,Pulse,1
cmp_03487,reasoning,Nova,1
cmp_03487,reasoning,Nimbus,0
cmp_02973,reasoning,Astra,0
cmp_02973,reasoning,Nova,1
cmp_04880,safety,Pulse,1
cmp_04880,safety,Nimbus,0
cmp_02719,reasoning,Orion,1
cmp_02719,reasoning,Pulse,0
cmp_02735,reasoning,Orion,0
cmp_02735,reasoning,Pulse,1
cmp_00237,coding,Orion,1
cmp_00237,coding,Pulse,0
cmp_00409,coding,Orion,1
cmp_00409,coding,Nimbus,0
cmp_04703,safety,Nova,1
cmp_04703,safety,Zenith,0
cmp_03337,reasoning,Nova,1
cmp_03337,reasoning,Pulse,0
cmp_04543,safety,Nova,1
cmp_04543,safety,Pulse,0
cmp_01681,math,Astra,1
cmp_01681,math,Nova,0
cmp_04875,safety,Pulse,1
cmp_04875,safety,Nimbus,0
cmp_01200,coding,Zenith,0
cmp_01200,coding,Nimbus,1
cmp_02338,math,Pulse,0
cmp_02338,math,Zenith,1
cmp_01563,math,Orion,1
cmp_01563,math,Zenith,0
cmp_03813,safety,Orion,0
cmp_03813,safety,Astra,1
cmp_03851,safety,Orion,0
cmp_03851,safety,Astra,1
cmp_02977,reasoning,Astra,1
cmp_02977,reasoning,Nova,0
cmp_00748,coding,Astra,0
cmp_00748,coding,Nimbus,1
cmp_01715,math,Astra,0
cmp_01715,math,Nova,1
cmp_03182,reasoning,Astra,1
cmp_03182,reasoning,Zenith,0
cmp_03343,reasoning,Nova,0
cmp_03343,reasoning,Pulse,1
cmp_02142,math,Nova,0
cmp_02142,math,Zenith,1
cmp_01880,math,Astra,1
cmp_01880,math,Zenith,0
cmp_04860,safety,Pulse,1
cmp_04860,safety,Zenith,0
cmp_01735,math,Astra,0
cmp_01735,math,Nova,1
cmp_02751,reasoning,Orion,1
cmp_02751,reasoning,Pulse,0
cmp_00818,coding,Nova,0
cmp_00818,coding,Pulse,1
cmp_01782,math,Astra,1
cmp_01782,math,Pulse,0
cmp_03874,safety,Orion,0
cmp_03874,safety,Nova,1
cmp_02923,reasoning,Orion,1
cmp_02923,reasoning,Nimbus,0
cmp_00300,coding,Orion,0
cmp_00300,coding,Zenith,1
cmp_03712,reasoning,Zenith,1
cmp_03712,reasoning,Nimbus,0
cmp_00929,coding,Nova,1
cmp_00929,coding,Nimbus,0
cmp_03191,reasoning,Astra,1
cmp_03191,reasoning,Zenith,0
cmp_03919,safety,Orion,1
cmp_03919,safety,Nova,0
cmp_00566,coding,Astra,0
cmp_00566,coding,Pulse,1
cmp_01214,coding,Zenith,0
cmp_01214,coding,Nimbus,1
cmp_03562,reasoning,Pulse,1
cmp_03562,reasoning,Zenith,0
cmp_04750,safety,Nova,1
cmp_04750,safety,Nimbus,0
cmp_01884,math,Astra,0
cmp_01884,math,Zenith,1
cmp_03589,reasoning,Pulse,0
cmp_03589,reasoning,Zenith,1
cmp_00755,coding,Astra,1
cmp_00755,coding,Nimbus,0
cmp_03996,safety,Orion,1
cmp_03996,safety,Pulse,0
cmp_00601,coding,Astra,1
cmp_00601,coding,Zenith,0
cmp_03185,reasoning,Astra,1
cmp_03185,reasoning,Zenith,0
cmp_04193,safety,Orion,1
cmp_04193,safety,Nimbus,0
cmp_03899,safety,Orion,1
cmp_03899,safety,Nova,0
cmp_03950,safety,Orion,1
cmp_03950,safety,Pulse,0
cmp_01296,math,Orion,0
cmp_01296,math,Astra,1
cmp_01843,math,Astra,0
cmp_01843,math,Pulse,1
cmp_03586,reasoning,Pulse,1
cmp_03586,reasoning,Zenith,0
cmp_02550,reasoning,Orion,1
cmp_02550,reasoning,Astra,0
cmp_03726,reasoning,Zenith,0
cmp_03726,reasoning,Nimbus,1
cmp_01454,math,Orion,1
cmp_01454,math,Pulse,0
cmp_04829,safety,Pulse,1
cmp_04829,safety,Zenith,0
cmp_00646,coding,Astra,1
cmp_00646,coding,Zenith,0
cmp_02601,reasoning,Orion,1
cmp_02601,reasoning,Astra,0
cmp_04390,safety,Astra,1
cmp_04390,safety,Zenith,0
cmp_02963,reasoning,Astra,1
cmp_02963,reasoning,Nova,0
cmp_04646,safety,Nova,1
cmp_04646,safety,Zenith,0
cmp_01907,math,Astra,1
cmp_01907,math,Zenith,0
cmp_02454,math,Zenith,1
cmp_02454,math,Nimbus,0
cmp_03129,reasoning,Astra,0
cmp_03129,reasoning,Zenith,1
cmp_04847,safety,Pulse,0
cmp_04847,safety,Zenith,1
cmp_01529,math,Orion,1
cmp_01529,math,Zenith,0
cmp_01786,math,Astra,0
cmp_01786,math,Pulse,1
cmp_03749,reasoning,Zenith,0
cmp_03749,reasoning,Nimbus,1
cmp_00266,coding,Orion,1
cmp_00266,coding,Zenith,0
cmp_04515,safety,Astra,1
cmp_04515,safety,Nimbus,0
cmp_01243,coding,Zenith,1
cmp_01243,coding,Nimbus,0
cmp_03609,reasoning,Pulse,1
cmp_03609,reasoning,Zenith,0
cmp_02652,reasoning,Orion,1
cmp_02652,reasoning,Nova,0
cmp_02597,reasoning,Orion,1
cmp_02597,reasoning,Astra,0
cmp_02683,reasoning,Orion,0
cmp_02683,reasoning,Nova,1
cmp_01062,coding,Pulse,0
cmp_01062,coding,Zenith,1
cmp_00268,coding,Orion,1
cmp_00268,coding,Zenith,0
cmp_00987,coding,Nova,1
cmp_00987,coding,Nimbus,0
cmp_01327,math,Orion,1
cmp_01327,math,Astra,0
cmp_00640,coding,Astra,0
cmp_00640,coding,Zenith,1
cmp_02380,math,Pulse,0
cmp_02380,math,Nimbus,1
cmp_00388,coding,Orion,1
cmp_00388,coding,Nimbus,0
cmp_01478,math,Orion,1
cmp_01478,math,Pulse,0
cmp_04166,safety,Orion,1
cmp_04166,safety,Nimbus,0
cmp_02783,reasoning,Orion,1
cmp_02783,reasoning,Zenith,0
cmp_02951,reasoning,Astra,0
cmp_02951,reasoning,Nova,1
cmp_03017,reasoning,Astra,0
cmp_03017,reasoning,Nova,1
cmp_04551,safety,Nova,1
cmp_04551,safety,Pulse,0
cmp_04786,safety,Nova,0
cmp_04786,safety,Nimbus,1
cmp_01476,math,Orion,1
cmp_01476,math,Pulse,0
cmp_02442,math,Zenith,1
cmp_02442,math,Nimbus,0
cmp_03108,reasoning,Astra,1
cmp_03108,reasoning,Pulse,0
cmp_04110,safety,Orion,1
cmp_04110,safety,Zenith,0
cmp_02567,reasoning,Orion,0
cmp_02567,reasoning,Astra,1
cmp_02193,math,Nova,1
cmp_02193,math,Nimbus,0
cmp_02446,math,Zenith,1
cmp_02446,math,Nimbus,0
cmp_03707,reasoning,Zenith,0
cmp_03707,reasoning,Nimbus,1
cmp_04910,safety,Pulse,1
cmp_04910,safety,Nimbus,0
cmp_00009,coding,Orion,1
cmp_00009,coding,Astra,0
cmp_02122,math,Nova,1
cmp_02122,math,Zenith,0
cmp_03065,reasoning,Astra,1
cmp_03065,reasoning,Pulse,0
cmp_01016,coding,Pulse,1
cmp_01016,coding,Zenith,0
cmp_01232,coding,Zenith,1
cmp_01232,coding,Nimbus,0
cmp_00926,coding,Nova,1
cmp_00926,coding,Nimbus,0
cmp_03387,reasoning,Nova,1
cmp_03387,reasoning,Zenith,0
cmp_02438,math,Zenith,0
cmp_02438,math,Nimbus,1
cmp_00521,coding,Astra,1
cmp_00521,coding,Pulse,0
cmp_01311,math,Orion,1
cmp_01311,math,Astra,0
cmp_01187,coding,Zenith,0
cmp_01187,coding,Nimbus,1
cmp_04465,safety,Astra,0
cmp_04465,safety,Nimbus,1
cmp_01749,math,Astra,0
cmp_01749,math,Nova,1
cmp_00137,coding,Orion,0
cmp_00137,coding,Nova,1
cmp_01744,math,Astra,0
cmp_01744,math,Nova,1
cmp_01211,coding,Zenith,1
cmp_01211,coding,Nimbus,0
cmp_04026,safety,Orion,0
cmp_04026,safety,Pulse,1
cmp_04787,safety,Nova,1
cmp_04787,safety,Nimbus,0
cmp_04055,safety,Orion,1
cmp_04055,safety,Zenith,0
cmp_01350,math,Orion,1
cmp_01350,math,Nova,0
cmp_00509,coding,Astra,0
cmp_00509,coding,Pulse,1
cmp_01953,math,Astra,1
cmp_01953,math,Nimbus,0
cmp_01728,math,Astra,0
cmp_01728,math,Nova,1
cmp_01003,coding,Nova,0
cmp_01003,coding,Nimbus,1
cmp_00454,coding,Astra,1
cmp_00454,coding,Nova,0
cmp_02192,math,Nova,0
cmp_02192,math,Nimbus,1
cmp_04933,safety,Pulse,1
cmp_04933,safety,Nimbus,0
cmp_03339,reasoning,Nova,1
cmp_03339,reasoning,Pulse,0
cmp_01740,math,Astra,0
cmp_01740,math,Nova,1
cmp_00770,coding,Nova,0
cmp_00770,coding,Pulse,1
cmp_00660,coding,Astra,1
cmp_00660,coding,Zenith,0
cmp_04945,safety,Pulse,1
cmp_04945,safety,Nimbus,0
cmp_02546,reasoning,Orion,1
cmp_02546,reasoning,Astra,0
cmp_03997,safety,Orion,0
cmp_03997,safety,Pulse,1
cmp_04015,safety,Orion,1
cmp_04015,safety,Pulse,0
cmp_01494,math,Orion,1
cmp_01494,math,Pulse,0
cmp_01985,math,Astra,1
cmp_01985,math,Nimbus,0
cmp_04491,safety,Astra,0
cmp_04491,safety,Nimbus,1
cmp_03116,reasoning,Astra,0
cmp_03116,reasoning,Zenith,1
cmp_04724,safety,Nova,0
cmp_04724,safety,Nimbus,1
cmp_03365,reasoning,Nova,1
cmp_03365,reasoning,Zenith,0
cmp_02011,math,Astra,1
cmp_02011,math,Nimbus,0
cmp_00467,coding,Astra,0
cmp_00467,coding,Nova,1
cmp_02837,reasoning,Orion,1
cmp_02837,reasoning,Zenith,0
cmp_00212,coding,Orion,0
cmp_00212,coding,Pulse,1
cmp_02984,reasoning,Astra,1
cmp_02984,reasoning,Nova,0
cmp_01804,math,Astra,1
cmp_01804,math,Pulse,0
cmp_04642,safety,Nova,1
cmp_04642,safety,Zenith,0
cmp_00712,coding,Astra,1
cmp_00712,coding,Nimbus,0
cmp_03413,reasoning,Nova,1
cmp_03413,reasoning,Zenith,0
cmp_01447,math,Orion,0
cmp_01447,math,Pulse,1
cmp_02600,reasoning,Orion,0
cmp_02600,reasoning,Astra,1
cmp_04605,safety,Nova,0
cmp_04605,safety,Pulse,1
cmp_02713,reasoning,Orion,1
cmp_02713,reasoning,Pulse,0
cmp_04401,safety,Astra,0
cmp_04401,safety,Zenith,1
cmp_01030,coding,Pulse,1
cmp_01030,coding,Zenith,0
cmp_02305,math,Pulse,0
cmp_02305,math,Zenith,1
cmp_02813,reasoning,Orion,0
cmp_02813,reasoning,Zenith,1
cmp_00859,coding,Nova,0
cmp_00859,coding,Zenith,1
cmp_02942,reasoning,Astra,0
cmp_02942,reasoning,Nova,1
cmp_00252,coding,Orion,1
cmp_00252,coding,Pulse,0
cmp_02017,math,Nova,1
cmp_02017,math,Pulse,0
cmp_00658,coding,Astra,1
cmp_00658,coding,Zenith,0
cmp_04100,safety,Orion,0
cmp_04100,safety,Zenith,1
cmp_00219,coding,Orion,0
cmp_00219,coding,Pulse,1
cmp_01652,math,Orion,1
cmp_01652,math,Nimbus,0
cmp_01752,math,Astra,0
cmp_01752,math,Nova,1
cmp_00587,coding,Astra,1
cmp_00587,coding,Pulse,0
cmp_01929,math,Astra,1
cmp_01929,math,Zenith,0
cmp_02938,reasoning,Orion,0
cmp_02938,reasoning,Nimbus,1
cmp_04394,safety,Astra,1
cmp_04394,safety,Zenith,0
cmp_03904,safety,Orion,1
cmp_03904,safety,Nova,0
cmp_04689,safety,Nova,0
cmp_04689,safety,Zenith,1
cmp_01392,math,Orion,1
cmp_01392,math,Nova,0
cmp_03583,reasoning,Pulse,1
cmp_03583,reasoning,Zenith,0
cmp_02247,math,Nova,1
cmp_02247,math,Nimbus,0
cmp_04158,safety,Orion,1
cmp_04158,safety,Nimbus,0
cmp_04406,safety,Astra,1
cmp_04406,safety,Zenith,0
cmp_01542,math,Orion,0
cmp_01542,math,Zenith,1
cmp_02191,math,Nova,0
cmp_02191,math,Nimbus,1
cmp_00792,coding,Nova,1
cmp_00792,coding,Pulse,0
cmp_04312,safety,Astra,0
cmp_04312,safety,Pulse,1
cmp_03382,reasoning,Nova,1
cmp_03382,reasoning,Zenith,0
cmp_01788,math,Astra,1
cmp_01788,math,Pulse,0
cmp_00284,coding,Orion,0
cmp_00284,coding,Zenith,1
cmp_00742,coding,Astra,1
cmp_00742,coding,Nimbus,0
cmp_00604,coding,Astra,0
cmp_00604,coding,Zenith,1
cmp_03842,safety,Orion,1
cmp_03842,safety,Astra,0
cmp_02676,reasoning,Orion,1
cmp_02676,reasoning,Nova,0
cmp_04523,safety,Astra,1
cmp_04523,safety,Nimbus,0
cmp_02137,math,Nova,1
cmp_02137,math,Zenith,0
cmp_00161,coding,Orion,0
cmp_00161,coding,Nova,1
cmp_05009,safety,Zenith,1
cmp_05009,safety,Nimbus,0
cmp_04761,safety,Nova,1
cmp_04761,safety,Nimbus,0
cmp_02693,reasoning,Orion,1
cmp_02693,reasoning,Pulse,0
cmp_04475,safety,Astra,1
cmp_04475,safety,Nimbus,0
cmp_04095,safety,Orion,0
cmp_04095,safety,Zenith,1
cmp_00503,coding,Astra,1
cmp_00503,coding,Nova,0
cmp_00612,coding,Astra,1
cmp_00612,coding,Zenith,0
cmp_02972,reasoning,Astra,1
cmp_02972,reasoning,Nova,0
cmp_02528,reasoning,Orion,1
cmp_02528,reasoning,Astra,0
cmp_03464,reasoning,Nova,0
cmp_03464,reasoning,Nimbus,1
cmp_04440,safety,Astra,1
cmp_04440,safety,Zenith,0
cmp_04637,safety,Nova,1
cmp_04637,safety,Zenith,0
cmp_04498,safety,Astra,1
cmp_04498,safety,Nimbus,0
cmp_04438,safety,Astra,1
cmp_04438,safety,Zenith,0
cmp_02222,math,Nova,0
cmp_02222,math,Nimbus,1
cmp_03250,reasoning,Astra,1
cmp_03250,reasoning,Nimbus,0
cmp_04759,safety,Nova,1
cmp_04759,safety,Nimbus,0
cmp_04911,safety,Pulse,0
cmp_04911,safety,Nimbus,1
cmp_03567,reasoning,Pulse,1
cmp_03567,reasoning,Zenith,0
cmp_00824,coding,Nova,0
cmp_00824,coding,Pulse,1
cmp_00854,coding,Nova,1
cmp_00854,coding,Zenith,0
cmp_02508,math,Zenith,1
cmp_02508,math,Nimbus,0
cmp_00761,coding,Nova,0
cmp_00761,coding,Pulse,1
cmp_02419,math,Pulse,1
cmp_02419,math,Nimbus,0
cmp_03253,reasoning,Astra,0
cmp_03253,reasoning,Nimbus,1
cmp_03555,reasoning,Pulse,1
cmp_03555,reasoning,Zenith,0
cmp_01943,math,Astra,0
cmp_01943,math,Nimbus,1
cmp_00308,coding,Orion,1
cmp_00308,coding,Zenith,0
cmp_04957,safety,Zenith,0
cmp_04957,safety,Nimbus,1
cmp_01323,math,Orion,1
cmp_01323,math,Astra,0
cmp_04199,safety,Orion,1
cmp_04199,safety,Nimbus,0
cmp_02078,math,Nova,0
cmp_02078,math,Pulse,1
cmp_01727,math,Astra,0
cmp_01727,math,Nova,1
cmp_04405,safety,Astra,1
cmp_04405,safety,Zenith,0
cmp_02424,math,Pulse,1
cmp_02424,math,Nimbus,0
cmp_02727,reasoning,Orion,0
cmp_02727,reasoning,Pulse,1
cmp_04360,safety,Astra,1
cmp_04360,safety,Pulse,0
cmp_03138,reasoning,Astra,1
cmp_03138,reasoning,Zenith,0
cmp_02291,math,Pulse,0
cmp_02291,math,Zenith,1
cmp_01272,math,Orion,1
cmp_01272,math,Astra,0
cmp_04894,safety,Pulse,1
cmp_04894,safety,Nimbus,0
cmp_04620,safety,Nova,1
cmp_04620,safety,Pulse,0
cmp_04048,safety,Orion,1
cmp_04048,safety,Zenith,0
cmp_03405,reasoning,Nova,1
cmp_03405,reasoning,Zenith,0
cmp_00464,coding,Astra,1
cmp_00464,coding,Nova,0
cmp_01120,coding,Pulse,0
cmp_01120,coding,Nimbus,1
cmp_03999,safety,Orion,1
cmp_03999,safety,Pulse,0
cmp_03665,reasoning,Pulse,0
cmp_03665,reasoning,Nimbus,1
cmp_02997,reasoning,Astra,1
cmp_02997,reasoning,Nova,0
cmp_03193,reasoning,Astra,1
cmp_03193,reasoning,Nimbus,0
cmp_02406,math,Pulse,0
cmp_02406,math,Nimbus,1
cmp_02208,math,Nova,1
cmp_02208,math,Nimbus,0
cmp_00016,coding,Orion,1
cmp_00016,coding,Astra,0
cmp_01265,math,Orion,0
cmp_01265,math,Astra,1
cmp_00037,coding,Orion,0
cmp_00037,coding,Astra,1
cmp_03565,reasoning,Pulse,1
cmp_03565,reasoning,Zenith,0
cmp_03496,reasoning,Nova,1
cmp_03496,reasoning,Nimbus,0
cmp_04550,safety,Nova,0
cmp_04550,safety,Pulse,1
cmp_02772,reasoning,Orion,0
cmp_02772,reasoning,Pulse,1
cmp_04250,safety,Astra,1
cmp_04250,safety,Nova,0
cmp_00018,coding,Orion,1
cmp_00018,coding,Astra,0
cmp_00996,coding,Nova,0
cmp_00996,coding,Nimbus,1
cmp_03115,reasoning,Astra,1
cmp_03115,reasoning,Zenith,0
cmp_01157,coding,Pulse,1
cmp_01157,coding,Nimbus,0
cmp_02466,math,Zenith,1
cmp_02466,math,Nimbus,0
cmp_01254,coding,Zenith,1
cmp_01254,coding,Nimbus,0
cmp_04451,safety,Astra,1
cmp_04451,safety,Zenith,0
cmp_02861,reasoning,Orion,1
cmp_02861,reasoning,Nimbus,0
cmp_01558,math,Orion,1
cmp_01558,math,Zenith,0
cmp_00853,coding,Nova,0
cmp_00853,coding,Zenith,1
cmp_01418,math,Orion,1
cmp_01418,math,Nova,0
cmp_00078,coding,Orion,1
cmp_00078,coding,Astra,0
cmp_04421,safety,Astra,1
cmp_04421,safety,Zenith,0
cmp_03715,reasoning,Zenith,1
cmp_03715,reasoning,Nimbus,0
cmp_00517,coding,Astra,1
cmp_00517,coding,Pulse,0
cmp_03016,reasoning,Astra,1
cmp_03016,reasoning,Nova,0
cmp_01917,math,Astra,0
cmp_01917,math,Zenith,1
cmp_04359,safety,Astra,0
cmp_04359,safety,Pulse,1
cmp_01781,math,Astra,1
cmp_01781,math,Pulse,0
cmp_02073,math,Nova,0
cmp_02073,math,Pulse,1
cmp_02572,reasoning,Orion,1
cmp_02572,reasoning,Astra,0
cmp_01208,coding,Zenith,0
cmp_01208,coding,Nimbus,1
cmp_04024,safety,Orion,0
cmp_04024,safety,Pulse,1
cmp_00846,coding,Nova,1
cmp_00846,coding,Zenith,0
cmp_02955,reasoning,Astra,0
cmp_02955,reasoning,Nova,1
cmp_02320,math,Pulse,0
cmp_02320,math,Zenith,1
cmp_00971,coding,Nova,0
cmp_00971,coding,Nimbus,1
cmp_01625,math,Orion,1
cmp_01625,math,Nimbus,0
cmp_04903,safety,Pulse,0
